"Charge_Type";"Charge_Date";"Day_Type";"PEV_Code";"Charge_Duration";"Start_Time";"Stop_Time";"Time_Zone";"KWh";"Spans_Zones";"Noise"
"L2";"5/1/2010";"Weekday";"H035.V064";1;"12:50";"12:50";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H035.V064";2;"15:50";"16:00";"Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H035.V064";3;"17:50";"18:10";"Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H035.V064";4;"14:20";"14:50";"Peak";4,4;FALSE;0
"L2";"7/1/2010";"Weekday";"H035.V064";2;"9:10";"9:20";"Shoulder 1";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H035.V064";1;"8:00";"8:00";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H035.V064";1;"10:00";"10:00";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H035.V064";2;"10:30";"10:40";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H035.V065";5;"20:00";"20:40";"Shoulder 2";5,5;FALSE;0
"L2";"5/1/2010";"Weekday";"H035.V065";3;"15:30";"15:50";"Peak";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H035.V065";1;"21:20";"21:20";"Shoulder 2";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H035.V065";1;"11:10";"11:10";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H035.V065";1;"12:10";"12:10";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H035.V065";2;"14:00";"14:10";"Peak";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H035.V065";1;"16:00";"16:00";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H035.V065";2;"18:50";"19:00";"Peak";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H035.V065";3;"22:00";"22:20";"Off-Peak";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H035.V065";1;"18:40";"18:40";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H035.V065";1;"20:40";"20:40";"Shoulder 2";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H035.V065";3;"22:10";"22:30";"Off-Peak";3,3;FALSE;0
"L2";"4/1/2010";"Weekday";"H036.V066";2;"15:00";"15:10";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H036.V066";1;"18:20";"18:20";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H036.V066";1;"8:20";"8:20";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H036.V066";2;"9:10";"9:20";"Shoulder 1";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H036.V066";1;"12:00";"12:00";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H036.V066";1;"15:00";"15:00";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H036.V066";1;"6:20";"6:20";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H036.V066";1;"23:20";"23:20";"Off-Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H036.V066";4;"20:00";"20:30";"Shoulder 2";4,4;FALSE;0
"L2";"4/1/2010";"Weekday";"H037.V067";3;"18:20";"18:40";"Peak";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H037.V067";2;"6:30";"6:40";"Off-Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H037.V067";5;"8:20";"9:00";"Shoulder 1";5,5;FALSE;0
"L2";"5/1/2010";"Weekday";"H037.V067";1;"19:30";"19:30";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H037.V067";3;"22:30";"22:50";"Off-Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H037.V067";3;"8:20";"8:40";"Shoulder 1";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H037.V067";12;"11:10";"13:00";"Shoulder 1";13,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H037.V067";10;"18:20";"19:50";"Peak";11;TRUE;0
"L2";"6/1/2010";"Weekday";"H037.V067";3;"20:00";"20:20";"Shoulder 2";3,3;TRUE;0
"L2";"7/1/2010";"Weekday";"H037.V067";2;"3:50";"4:00";"Off-Peak";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H037.V067";1;"12:00";"12:00";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H037.V067";2;"14:00";"14:10";"Peak";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H037.V067";10;"15:10";"16:40";"Peak";11;FALSE;0
"L2";"8/1/2010";"Weekday";"H037.V067";6;"21:00";"21:50";"Shoulder 2";6,6;FALSE;0
"L2";"5/1/2010";"Weekday";"H037.V068";1;"7:40";"7:40";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H037.V068";1;"15:40";"15:40";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H037.V068";1;"19:20";"19:20";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H037.V068";1;"11:10";"11:10";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H037.V068";2;"18:50";"19:00";"Peak";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H037.V068";1;"8:10";"8:10";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H037.V068";1;"10:40";"10:40";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H037.V068";1;"16:00";"16:00";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H037.V068";1;"16:50";"16:50";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H038.V069";1;"16:00";"16:00";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H038.V069";1;"18:10";"18:10";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H038.V069";3;"20:00";"20:20";"Shoulder 2";3,3;FALSE;0
"L2";"7/1/2010";"Weekday";"H038.V069";3;"9:30";"9:50";"Shoulder 1";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H038.V069";1;"13:40";"13:40";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H039.V070";1;"13:20";"13:20";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H039.V070";1;"17:10";"17:10";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H039.V070";1;"9:00";"9:00";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V070";1;"10:30";"10:30";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V070";4;"22:10";"22:40";"Off-Peak";4,4;FALSE;0
"L2";"8/1/2010";"Weekday";"H039.V070";3;"14:50";"15:10";"Peak";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H039.V070";1;"19:00";"19:00";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H039.V070";3;"22:20";"22:40";"Off-Peak";3,3;FALSE;0
"L2";"4/1/2010";"Weekday";"H039.V071";1;"11:10";"11:10";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H039.V071";1;"12:40";"12:40";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H039.V071";1;"20:40";"20:40";"Shoulder 2";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H039.V071";1;"10:40";"10:40";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H039.V071";1;"17:40";"17:40";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H039.V071";1;"7:50";"7:50";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H039.V071";2;"20:30";"20:40";"Shoulder 2";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V071";1;"8:10";"8:10";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V071";1;"11:20";"11:20";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V071";2;"12:20";"12:30";"Shoulder 1";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V071";1;"20:30";"20:30";"Shoulder 2";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H039.V071";1;"10:40";"10:40";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H039.V071";2;"13:10";"13:20";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H039.V072";1;"8:00";"8:00";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H039.V072";10;"16:10";"17:40";"Peak";11;FALSE;0
"L2";"4/1/2010";"Weekday";"H039.V072";6;"22:50";"23:40";"Off-Peak";6,6;FALSE;0
"L2";"5/1/2010";"Weekday";"H039.V072";4;"7:40";"8:10";"Shoulder 1";4,4;FALSE;0
"L2";"5/1/2010";"Weekday";"H039.V072";3;"10:30";"10:50";"Shoulder 1";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H039.V072";8;"12:40";"13:50";"Shoulder 1";8,8;TRUE;0
"L2";"5/1/2010";"Weekday";"H039.V072";4;"14:00";"14:30";"Peak";4,4;TRUE;0
"L2";"5/1/2010";"Weekday";"H039.V072";1;"19:40";"19:40";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H039.V072";2;"20:40";"20:50";"Shoulder 2";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H039.V072";3;"18:30";"18:50";"Peak";3,3;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V072";2;"15:00";"15:10";"Peak";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V072";1;"22:40";"22:40";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H039.V072";5;"23:50";"0:30";"Off-Peak";5,5;FALSE;0
"L2";"8/1/2010";"Weekday";"H039.V072";3;"7:00";"7:20";"Shoulder 1";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H039.V072";16;"16:20";"18:50";"Peak";17,6;FALSE;0
"L2";"4/1/2010";"Weekday";"H040.V073";1;"11:10";"11:10";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H040.V073";3;"12:40";"13:00";"Shoulder 1";3,3;FALSE;0
"L2";"4/1/2010";"Weekday";"H040.V073";1;"20:40";"20:40";"Shoulder 2";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H040.V073";1;"10:40";"10:40";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H040.V073";1;"17:40";"17:40";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H040.V073";2;"7:50";"8:00";"Shoulder 1";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H040.V073";1;"2:10";"2:10";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H040.V073";1;"11:20";"11:20";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H040.V073";1;"12:20";"12:20";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H040.V073";2;"20:30";"20:40";"Shoulder 2";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H040.V073";1;"10:40";"10:40";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H040.V073";1;"13:10";"13:10";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H040.V074";2;"15:00";"15:10";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H040.V074";1;"18:10";"18:10";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H040.V074";1;"10:40";"10:40";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H040.V074";1;"14:40";"14:40";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H040.V074";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H040.V074";3;"20:00";"20:20";"Shoulder 2";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H040.V074";1;"9:40";"9:40";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H040.V074";3;"15:20";"15:40";"Peak";3,3;FALSE;0
"L2";"4/1/2010";"Weekday";"H041.V075";1;"5:10";"5:10";"Off-Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H041.V075";1;"15:50";"15:50";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H041.V075";1;"17:10";"17:10";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H041.V075";1;"16:30";"16:30";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H041.V075";3;"18:20";"18:40";"Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H041.V075";4;"21:10";"21:40";"Shoulder 2";4,4;FALSE;0
"L2";"4/1/2010";"Weekday";"H041.V076";3;"6:30";"6:50";"Off-Peak";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H041.V076";1;"6:30";"6:30";"Off-Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H041.V076";3;"8:20";"8:40";"Shoulder 1";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H041.V076";2;"19:30";"19:40";"Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H041.V076";14;"22:30";"0:40";"Off-Peak";15,4;FALSE;0
"L2";"6/1/2010";"Weekday";"H041.V076";3;"8:20";"8:40";"Shoulder 1";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H041.V076";12;"11:10";"13:00";"Shoulder 1";13,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H041.V076";1;"18:20";"18:20";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H041.V076";13;"3:50";"5:50";"Off-Peak";14,3;FALSE;0
"L2";"7/1/2010";"Weekday";"H041.V076";1;"12:00";"12:00";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H041.V076";13;"14:00";"16:00";"Peak";14,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H041.V076";4;"20:00";"20:30";"Shoulder 2";4,4;FALSE;0
"L2";"4/1/2010";"Weekday";"H042.V077";1;"0:00";"0:00";"Off-Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H042.V077";1;"17:10";"17:10";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H042.V077";5;"20:10";"20:50";"Shoulder 2";5,5;FALSE;0
"L2";"6/1/2010";"Weekday";"H042.V077";3;"13:10";"13:30";"Shoulder 1";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H042.V077";1;"16:30";"16:30";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H042.V077";3;"21:30";"21:50";"Shoulder 2";3,3;TRUE;0
"L2";"6/1/2010";"Weekday";"H042.V077";1;"22:00";"22:00";"Off-Peak";1,1;TRUE;0
"L2";"7/1/2010";"Weekday";"H042.V077";1;"20:50";"20:50";"Shoulder 2";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H042.V078";2;"9:10";"9:20";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H042.V078";1;"13:50";"13:50";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H042.V078";3;"18:40";"19:00";"Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H042.V078";3;"1:20";"1:40";"Off-Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H042.V078";1;"10:40";"10:40";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H042.V078";2;"11:10";"11:20";"Shoulder 1";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H042.V078";1;"15:10";"15:10";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H042.V078";3;"19:30";"19:50";"Peak";3,3;TRUE;0
"L2";"7/1/2010";"Weekday";"H042.V078";7;"20:00";"21:00";"Shoulder 2";7,7;TRUE;0
"L2";"8/1/2010";"Weekday";"H042.V078";6;"9:30";"10:20";"Shoulder 1";6,6;FALSE;0
"L2";"8/1/2010";"Weekday";"H042.V078";4;"13:20";"13:50";"Shoulder 1";4,4;FALSE;0
"L2";"4/1/2010";"Weekday";"H043.V079";1;"13:20";"13:20";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H043.V079";1;"16:00";"16:00";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H043.V079";1;"10:00";"10:00";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H043.V079";6;"10:30";"11:20";"Shoulder 1";6,6;FALSE;0
"L2";"5/1/2010";"Weekday";"H043.V079";1;"16:30";"16:30";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H043.V079";3;"13:20";"13:40";"Shoulder 1";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H043.V079";1;"15:50";"15:50";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H043.V079";12;"18:00";"19:50";"Peak";13,2;TRUE;0
"L2";"6/1/2010";"Weekday";"H043.V079";4;"20:00";"20:30";"Shoulder 2";4,4;TRUE;0
"L2";"4/1/2010";"Weekday";"H043.V080";3;"10:00";"10:20";"Shoulder 1";3,3;FALSE;0
"L2";"4/1/2010";"Weekday";"H043.V080";2;"15:00";"15:10";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H043.V080";4;"19:20";"19:50";"Peak";4,4;TRUE;0
"L2";"4/1/2010";"Weekday";"H043.V080";1;"20:00";"20:00";"Shoulder 2";1,1;TRUE;0
"L2";"4/1/2010";"Weekday";"H043.V080";6;"22:20";"23:10";"Off-Peak";6,6;FALSE;0
"L2";"5/1/2010";"Weekday";"H043.V080";11;"2:10";"3:50";"Off-Peak";12,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H043.V080";1;"11:50";"11:50";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H043.V080";1;"14:40";"14:40";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H043.V080";13;"23:00";"1:00";"Off-Peak";14,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H043.V080";3;"2:30";"2:50";"Off-Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H043.V080";3;"17:00";"17:20";"Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H043.V080";7;"20:50";"21:50";"Shoulder 2";7,7;TRUE;0
"L2";"6/1/2010";"Weekday";"H043.V080";7;"22:00";"23:00";"Off-Peak";7,7;TRUE;0
"L2";"7/1/2010";"Weekday";"H043.V080";1;"9:30";"9:30";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H043.V080";1;"12:40";"12:40";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H043.V080";1;"15:50";"15:50";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H043.V080";3;"19:30";"19:50";"Peak";3,3;TRUE;0
"L2";"7/1/2010";"Weekday";"H043.V080";12;"20:00";"21:50";"Shoulder 2";13,2;TRUE;0
"L2";"7/1/2010";"Weekday";"H043.V080";1;"22:00";"22:00";"Off-Peak";1,1;TRUE;0
"L2";"8/1/2010";"Weekday";"H043.V080";3;"20:30";"20:50";"Shoulder 2";3,3;FALSE;0
"L2";"4/1/2010";"Weekday";"H044.V081";1;"16:00";"16:00";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H044.V081";2;"22:10";"22:20";"Off-Peak";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H044.V081";1;"8:30";"8:30";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H044.V081";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H044.V081";1;"17:10";"17:10";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H044.V081";2;"13:30";"13:40";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H044.V082";1;"9:50";"9:50";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H044.V082";1;"11:50";"11:50";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H044.V082";1;"15:10";"15:10";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H044.V082";2;"17:40";"17:50";"Peak";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H044.V082";1;"2:10";"2:10";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H044.V082";1;"23:50";"23:50";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H044.V082";1;"9:20";"9:20";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H044.V082";2;"21:10";"21:20";"Shoulder 2";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H044.V082";1;"13:10";"13:10";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H044.V082";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H044.V083";2;"0:30";"0:40";"Off-Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H044.V083";1;"6:40";"6:40";"Off-Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H044.V083";4;"11:50";"12:20";"Shoulder 1";4,4;FALSE;0
"L2";"5/1/2010";"Weekday";"H044.V083";1;"11:30";"11:30";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H044.V083";4;"15:10";"15:40";"Peak";4,4;FALSE;0
"L2";"5/1/2010";"Weekday";"H044.V083";7;"18:30";"19:30";"Peak";7,7;FALSE;0
"L2";"6/1/2010";"Weekday";"H044.V083";2;"23:10";"23:20";"Off-Peak";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H044.V083";8;"1:20";"2:30";"Off-Peak";8,8;FALSE;0
"L2";"7/1/2010";"Weekday";"H044.V083";1;"4:00";"4:00";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H044.V083";1;"5:50";"5:50";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H044.V083";3;"8:40";"9:00";"Shoulder 1";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H044.V083";2;"11:50";"12:00";"Shoulder 1";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H044.V083";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H044.V083";1;"19:50";"19:50";"Peak";1,1;TRUE;0
"L2";"8/1/2010";"Weekday";"H044.V083";9;"20:00";"21:20";"Shoulder 2";9,9;TRUE;0
"L2";"4/1/2010";"Weekday";"H045.V084";1;"15:50";"15:50";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H045.V084";1;"18:20";"18:20";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H045.V084";1;"22:40";"22:40";"Off-Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H045.V084";2;"13:30";"13:40";"Shoulder 1";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H045.V084";1;"16:20";"16:20";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H045.V084";1;"14:00";"14:00";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H045.V084";1;"12:10";"12:10";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H045.V084";2;"13:30";"13:40";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H046.V085";1;"9:30";"9:30";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H046.V085";2;"15:00";"15:10";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H046.V085";1;"16:20";"16:20";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H046.V085";16;"17:10";"19:40";"Peak";17,6;FALSE;0
"L2";"5/1/2010";"Weekday";"H046.V085";9;"12:30";"13:50";"Shoulder 1";9,9;FALSE;0
"L2";"5/1/2010";"Weekday";"H046.V085";4;"19:20";"19:50";"Peak";4,4;FALSE;0
"L2";"6/1/2010";"Weekday";"H046.V085";3;"11:50";"12:10";"Shoulder 1";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H046.V085";6;"19:00";"19:50";"Peak";6,6;TRUE;0
"L2";"6/1/2010";"Weekday";"H046.V085";9;"20:00";"21:20";"Shoulder 2";9,9;TRUE;0
"L2";"7/1/2010";"Weekday";"H046.V085";1;"0:10";"0:10";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H046.V085";1;"20:30";"20:30";"Shoulder 2";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H046.V085";3;"19:30";"19:50";"Peak";3,3;TRUE;0
"L2";"8/1/2010";"Weekday";"H046.V085";12;"20:00";"21:50";"Shoulder 2";13,2;TRUE;0
"L2";"8/1/2010";"Weekday";"H046.V085";1;"22:00";"22:00";"Off-Peak";1,1;TRUE;0
"L2";"4/1/2010";"Weekday";"H046.V086";5;"16:40";"17:20";"Peak";5,5;FALSE;0
"L2";"4/1/2010";"Weekday";"H046.V086";1;"23:10";"23:10";"Off-Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H046.V086";1;"11:00";"11:00";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H046.V086";1;"11:50";"11:50";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H046.V086";2;"16:20";"16:30";"Peak";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H046.V086";2;"7:40";"7:50";"Shoulder 1";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H046.V086";2;"14:10";"14:20";"Peak";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H046.V086";5;"15:30";"16:10";"Peak";5,5;FALSE;0
"L2";"6/1/2010";"Weekday";"H046.V086";1;"20:50";"20:50";"Shoulder 2";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H047.V087";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H047.V087";1;"19:30";"19:30";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H047.V087";2;"23:10";"23:20";"Off-Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H047.V087";1;"13:00";"13:00";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H047.V087";1;"16:00";"16:00";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H047.V087";1;"19:50";"19:50";"Peak";1,1;TRUE;0
"L2";"6/1/2010";"Weekday";"H047.V087";2;"20:00";"20:10";"Shoulder 2";2,2;TRUE;0
"L2";"6/1/2010";"Weekday";"H047.V087";3;"22:50";"23:10";"Off-Peak";3,3;FALSE;0
"L2";"7/1/2010";"Weekday";"H047.V087";2;"20:50";"21:00";"Shoulder 2";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H047.V087";1;"8:40";"8:40";"Shoulder 1";1,1;FALSE;0
