"Charge_Type";"Date";"HV_Code";"Charge_Duration";"Start_Time";"Stop_Time";"Time_Zone";"DayType";"KWh";"Splits";"Noise"
"L2";"7/1/2010";"H087.V157";1;"14:10";"14:10";"Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H087.V157";1;"16:30";"16:30";"Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H087.V157";3;"22:00";"22:20";"Off Peak";"W";3,3;FALSE;0
"L2";"8/1/2010";"H087.V157";1;"3:40";"3:40";"Off Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H087.V157";1;"11:00";"11:00";"Shoulder 1";"W";1,1;FALSE;0
"L2";"8/1/2010";"H087.V157";1;"22:10";"22:10";"Off Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H087.V158";2;"6:30";"6:40";"Off Peak";"W";2,2;FALSE;0
"L2";"5/1/2010";"H087.V158";1;"4:10";"4:10";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H087.V158";1;"14:00";"14:00";"Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H087.V158";1;"22:50";"22:50";"Off Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H087.V158";2;"18:50";"19:00";"Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H087.V158";2;"20:10";"20:20";"Shoulder 2";"W";2,2;FALSE;0
"L2";"8/1/2010";"H087.V158";1;"21:10";"21:10";"Shoulder 2";"W";1,1;FALSE;0
"L2";"8/1/2010";"H087.V158";1;"23:20";"23:20";"Off Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H088.V159";1;"21:00";"21:00";"Shoulder 2";"W";1,1;FALSE;0
"L2";"4/1/2010";"H088.V159";1;"21:40";"21:40";"Shoulder 2";"W";1,1;FALSE;0
"L2";"5/1/2010";"H088.V159";1;"19:00";"19:00";"Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H088.V159";4;"22:10";"22:40";"Off Peak";"W";4,4;FALSE;0
"L2";"6/1/2010";"H088.V159";3;"17:00";"17:20";"Peak";"W";3,3;FALSE;0
"L2";"8/1/2010";"H088.V159";1;"17:00";"17:00";"Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H088.V159";2;"22:30";"22:40";"Off Peak";"W";2,2;FALSE;0
"L2";"4/1/2010";"H088.V160";3;"7:40";"8:00";"Shoulder 1";"W";3,3;FALSE;0
"L2";"4/1/2010";"H088.V160";1;"18:10";"18:10";"Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H088.V160";1;"20:20";"20:20";"Shoulder 2";"W";1,1;FALSE;0
"L2";"5/1/2010";"H088.V160";1;"21:50";"21:50";"Shoulder 2";"W";1,1;FALSE;0
"L2";"5/1/2010";"H088.V160";1;"23:20";"23:20";"Off Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H088.V160";4;"20:30";"21:00";"Shoulder 2";"W";4,4;FALSE;0
"L2";"7/1/2010";"H088.V160";2;"11:50";"12:00";"Shoulder 1";"W";2,2;FALSE;0
"L2";"7/1/2010";"H088.V160";1;"13:50";"13:50";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H088.V160";1;"17:20";"17:20";"Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H088.V160";4;"13:20";"13:50";"Shoulder 1";"W";4,4;TRUE;0
"L2";"8/1/2010";"H088.V160";7;"14:00";"15:00";"Peak";"W";7,7;TRUE;0
"L2";"8/1/2010";"H088.V160";1;"20:40";"20:40";"Shoulder 2";"W";1,1;FALSE;0
"L2";"4/1/2010";"H088.V161";1;"2:00";"2:00";"Off Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H088.V161";1;"10:10";"10:10";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H088.V161";1;"14:00";"14:00";"Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H088.V161";2;"22:50";"23:00";"Off Peak";"W";2,2;FALSE;0
"L2";"5/1/2010";"H088.V161";1;"1:20";"1:20";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H088.V161";1;"12:00";"12:00";"Shoulder 1";"W";1,1;FALSE;0
"L2";"5/1/2010";"H088.V161";2;"16:20";"16:30";"Peak";"W";2,2;FALSE;0
"L2";"6/1/2010";"H088.V161";2;"2:30";"2:40";"Off Peak";"W";2,2;FALSE;0
"L2";"6/1/2010";"H088.V161";1;"7:00";"7:00";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H088.V161";2;"11:00";"11:10";"Shoulder 1";"W";2,2;FALSE;0
"L2";"7/1/2010";"H088.V161";1;"0:30";"0:30";"Off Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H088.V161";2;"8:40";"8:50";"Shoulder 1";"W";2,2;FALSE;0
"L2";"7/1/2010";"H088.V161";4;"15:50";"16:20";"Peak";"W";4,4;FALSE;0
"L2";"8/1/2010";"H088.V161";1;"15:30";"15:30";"Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H088.V161";1;"20:40";"20:40";"Shoulder 2";"W";1,1;FALSE;0
"L2";"4/1/2010";"H089.V162";1;"0:00";"0:00";"Off Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H089.V162";2;"17:20";"17:30";"Peak";"W";2,2;FALSE;0
"L2";"5/1/2010";"H089.V162";1;"4:40";"4:40";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H089.V162";1;"18:30";"18:30";"Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H089.V162";2;"19:40";"19:50";"Peak";"W";2,2;TRUE;0
"L2";"5/1/2010";"H089.V162";1;"20:00";"20:00";"Shoulder 2";"W";1,1;TRUE;0
"L2";"6/1/2010";"H089.V162";2;"0:30";"0:40";"Off Peak";"W";2,2;FALSE;0
"L2";"6/1/2010";"H089.V162";6;"16:30";"17:20";"Peak";"W";6,6;FALSE;0
"L2";"7/1/2010";"H089.V162";1;"3:50";"3:50";"Off Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H089.V162";1;"21:20";"21:20";"Shoulder 2";"W";1,1;FALSE;0
"L2";"8/1/2010";"H089.V162";1;"11:00";"11:00";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H089.V163";1;"13:00";"13:00";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H089.V163";6;"15:40";"16:30";"Peak";"W";6,6;FALSE;0
"L2";"4/1/2010";"H089.V163";11;"20:10";"21:50";"Shoulder 2";"W";12,1;TRUE;0
"L2";"4/1/2010";"H089.V163";5;"22:00";"22:40";"Off Peak";"W";5,5;TRUE;0
"L2";"5/1/2010";"H089.V163";5;"10:40";"11:20";"Shoulder 1";"W";5,5;FALSE;0
"L2";"5/1/2010";"H089.V163";16;"15:30";"18:00";"Peak";"W";17,6;FALSE;0
"L2";"6/1/2010";"H089.V163";10;"20:10";"21:40";"Shoulder 2";"W";11;FALSE;0
"L2";"7/1/2010";"H089.V163";10;"5:10";"6:40";"Off Peak";"W";11;FALSE;0
"L2";"7/1/2010";"H089.V163";6;"14:50";"15:40";"Peak";"W";6,6;FALSE;0
"L2";"8/1/2010";"H089.V163";8;"12:40";"13:50";"Shoulder 1";"W";8,8;TRUE;0
"L2";"8/1/2010";"H089.V163";3;"14:00";"14:20";"Peak";"W";3,3;TRUE;0
"L2";"8/1/2010";"H089.V163";1;"20:10";"20:10";"Shoulder 2";"W";1,1;FALSE;0
"L2";"8/1/2010";"H089.V163";9;"20:30";"21:50";"Shoulder 2";"W";9,9;TRUE;0
"L2";"8/1/2010";"H089.V163";7;"22:00";"23:00";"Off Peak";"W";7,7;TRUE;0
"L2";"4/1/2010";"H090.V164";1;"12:00";"12:00";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H090.V164";2;"13:10";"13:20";"Shoulder 1";"W";2,2;FALSE;0
"L2";"4/1/2010";"H090.V164";3;"17:30";"17:50";"Peak";"W";3,3;FALSE;0
"L2";"5/1/2010";"H090.V164";1;"4:10";"4:10";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H090.V164";1;"11:40";"11:40";"Shoulder 1";"W";1,1;FALSE;0
"L2";"5/1/2010";"H090.V164";1;"20:00";"20:00";"Shoulder 2";"W";1,1;FALSE;0
"L2";"6/1/2010";"H090.V164";4;"15:30";"16:00";"Peak";"W";4,4;FALSE;0
"L2";"7/1/2010";"H090.V164";3;"6:20";"6:40";"Off Peak";"W";3,3;FALSE;0
"L2";"7/1/2010";"H090.V164";2;"22:10";"22:20";"Off Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H090.V164";10;"11:50";"13:20";"Shoulder 1";"W";11;FALSE;0
"L2";"8/1/2010";"H090.V164";3;"20:50";"21:10";"Shoulder 2";"W";3,3;FALSE;0
"L2";"4/1/2010";"H091.V165";1;"0:00";"0:00";"Off Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H091.V165";2;"13:10";"13:20";"Shoulder 1";"W";2,2;FALSE;0
"L2";"4/1/2010";"H091.V165";3;"17:10";"17:30";"Peak";"W";3,3;FALSE;0
"L2";"5/1/2010";"H091.V165";1;"12:10";"12:10";"Shoulder 1";"W";1,1;FALSE;0
"L2";"5/1/2010";"H091.V165";1;"23:40";"23:40";"Off Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H091.V165";1;"1:40";"1:40";"Off Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H091.V165";1;"2:10";"2:10";"Off Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H091.V165";2;"3:50";"4:00";"Off Peak";"W";2,2;FALSE;0
"L2";"7/1/2010";"H091.V165";2;"22:10";"22:20";"Off Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H091.V165";2;"3:10";"3:20";"Off Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H091.V165";1;"5:20";"5:20";"Off Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H091.V165";1;"13:40";"13:40";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H091.V166";5;"0:00";"0:40";"Off Peak";"W";5,5;FALSE;0
"L2";"4/1/2010";"H091.V166";10;"23:40";"1:10";"Off Peak";"W";11;FALSE;0
"L2";"5/1/2010";"H091.V166";2;"19:40";"19:50";"Peak";"W";2,2;TRUE;0
"L2";"5/1/2010";"H091.V166";3;"20:00";"20:20";"Shoulder 2";"W";3,3;TRUE;0
"L2";"5/1/2010";"H091.V166";5;"22:50";"23:30";"Off Peak";"W";5,5;FALSE;0
"L2";"6/1/2010";"H091.V166";3;"6:10";"6:30";"Off Peak";"W";3,3;FALSE;0
"L2";"6/1/2010";"H091.V166";5;"13:10";"13:50";"Shoulder 1";"W";5,5;TRUE;0
"L2";"6/1/2010";"H091.V166";3;"14:00";"14:20";"Peak";"W";3,3;TRUE;0
"L2";"7/1/2010";"H091.V166";4;"2:40";"3:10";"Off Peak";"W";4,4;FALSE;0
"L2";"7/1/2010";"H091.V166";1;"17:20";"17:20";"Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H091.V166";1;"7:10";"7:10";"Shoulder 1";"W";1,1;FALSE;0
"L2";"8/1/2010";"H091.V166";4;"8:20";"8:50";"Shoulder 1";"W";4,4;FALSE;0
"L2";"8/1/2010";"H091.V166";3;"11:20";"11:40";"Shoulder 1";"W";3,3;FALSE;0
"L2";"8/1/2010";"H091.V166";2;"20:00";"20:10";"Shoulder 2";"W";2,2;FALSE;0
"L2";"4/1/2010";"H092.V167";2;"20:30";"20:40";"Shoulder 2";"W";2,2;FALSE;0
"L2";"5/1/2010";"H092.V167";1;"3:50";"3:50";"Off Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H092.V167";1;"3:10";"3:10";"Off Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H092.V167";3;"10:50";"11:10";"Shoulder 1";"W";3,3;FALSE;0
"L2";"8/1/2010";"H092.V167";3;"23:40";"0:00";"Off Peak";"W";3,3;FALSE;0
"L2";"4/1/2010";"H092.V168";1;"15:50";"15:50";"Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H092.V168";2;"20:50";"21:00";"Shoulder 2";"W";2,2;FALSE;0
"L2";"4/1/2010";"H092.V168";1;"23:20";"23:20";"Off Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H092.V168";1;"6:00";"6:00";"Off Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H092.V168";1;"15:40";"15:40";"Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H092.V168";5;"22:20";"23:00";"Off Peak";"W";5,5;FALSE;0
"L2";"4/1/2010";"H092.V169";2;"19:30";"19:40";"Peak";"W";2,2;FALSE;0
"L2";"4/1/2010";"H092.V169";1;"22:10";"22:10";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H092.V169";2;"22:50";"23:00";"Off Peak";"W";2,2;FALSE;0
"L2";"6/1/2010";"H092.V169";1;"10:20";"10:20";"Shoulder 1";"W";1,1;FALSE;0
"L2";"8/1/2010";"H092.V169";1;"0:40";"0:40";"Off Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H092.V170";2;"22:00";"22:10";"Off Peak";"W";2,2;FALSE;0
"L2";"6/1/2010";"H092.V170";1;"11:30";"11:30";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V170";1;"13:10";"13:10";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V170";1;"13:50";"13:50";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V170";2;"22:20";"22:30";"Off Peak";"W";2,2;FALSE;0
"L2";"4/1/2010";"H092.V171";2;"17:40";"17:50";"Peak";"W";2,2;FALSE;0
"L2";"4/1/2010";"H092.V171";1;"21:10";"21:10";"Shoulder 2";"W";1,1;FALSE;0
"L2";"4/1/2010";"H092.V171";1;"22:30";"22:30";"Off Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V171";1;"20:00";"20:00";"Shoulder 2";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V171";3;"20:40";"21:00";"Shoulder 2";"W";3,3;FALSE;0
"L2";"8/1/2010";"H092.V171";3;"20:10";"20:30";"Shoulder 2";"W";3,3;FALSE;0
"L2";"4/1/2010";"H092.V172";1;"7:40";"7:40";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H092.V172";1;"0:00";"0:00";"Off Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H092.V172";1;"11:40";"11:40";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H092.V172";2;"12:20";"12:30";"Shoulder 1";"W";2,2;FALSE;0
"L2";"6/1/2010";"H092.V172";1;"14:30";"14:30";"Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H092.V172";1;"19:30";"19:30";"Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V172";1;"3:00";"3:00";"Off Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V172";1;"13:50";"13:50";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V172";2;"17:50";"18:00";"Peak";"W";2,2;FALSE;0
"L2";"7/1/2010";"H092.V172";1;"20:20";"20:20";"Shoulder 2";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V172";1;"21:00";"21:00";"Shoulder 2";"W";1,1;FALSE;0
"L2";"7/1/2010";"H092.V172";1;"21:10";"21:10";"Shoulder 2";"W";1,1;FALSE;0
"L2";"8/1/2010";"H092.V172";2;"3:30";"3:40";"Off Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H092.V172";2;"20:30";"20:40";"Shoulder 2";"W";2,2;FALSE;0
"L2";"8/1/2010";"H092.V172";2;"22:50";"23:00";"Off Peak";"W";2,2;FALSE;0
"L2";"4/1/2010";"H093.V173";3;"19:30";"19:50";"Peak";"W";3,3;TRUE;0
"L2";"4/1/2010";"H093.V173";2;"20:00";"20:10";"Shoulder 2";"W";2,2;TRUE;0
"L2";"5/1/2010";"H093.V173";2;"1:50";"2:00";"Off Peak";"W";2,2;FALSE;0
"L2";"5/1/2010";"H093.V173";5;"16:40";"17:20";"Peak";"W";5,5;FALSE;0
"L2";"6/1/2010";"H093.V173";1;"17:20";"17:20";"Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H093.V173";4;"18:20";"18:50";"Peak";"W";4,4;FALSE;0
"L2";"7/1/2010";"H093.V173";2;"17:50";"18:00";"Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H093.V173";3;"17:30";"17:50";"Peak";"W";3,3;FALSE;0
"L2";"6/1/2010";"H093.V174";1;"5:50";"5:50";"Off Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H093.V174";3;"17:10";"17:30";"Peak";"W";3,3;FALSE;0
"L2";"4/1/2010";"H094.V175";1;"20:40";"20:40";"Shoulder 2";"W";1,1;FALSE;0
"L2";"4/1/2010";"H094.V175";1;"21:20";"21:20";"Shoulder 2";"W";1,1;FALSE;0
"L2";"5/1/2010";"H094.V175";1;"4:50";"4:50";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H094.V175";2;"22:50";"23:00";"Off Peak";"W";2,2;FALSE;0
"L2";"6/1/2010";"H094.V175";1;"3:00";"3:00";"Off Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H094.V175";1;"10:30";"10:30";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H094.V175";1;"10:40";"10:40";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H094.V175";2;"17:40";"17:50";"Peak";"W";2,2;FALSE;0
"L2";"7/1/2010";"H094.V175";2;"3:40";"3:50";"Off Peak";"W";2,2;FALSE;0
"L2";"7/1/2010";"H094.V175";1;"10:30";"10:30";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H094.V175";1;"13:50";"13:50";"Shoulder 1";"W";1,1;FALSE;0
"L2";"8/1/2010";"H094.V175";1;"15:50";"15:50";"Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H094.V176";1;"3:10";"3:10";"Off Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H094.V176";3;"8:10";"8:30";"Shoulder 1";"W";3,3;FALSE;0
"L2";"4/1/2010";"H094.V176";3;"13:20";"13:40";"Shoulder 1";"W";3,3;FALSE;0
"L2";"5/1/2010";"H094.V176";1;"14:50";"14:50";"Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H094.V176";2;"12:50";"13:00";"Shoulder 1";"W";2,2;FALSE;0
"L2";"6/1/2010";"H094.V176";10;"15:40";"17:10";"Peak";"W";11;FALSE;0
"L2";"7/1/2010";"H094.V176";1;"0:10";"0:10";"Off Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H094.V176";7;"8:00";"9:00";"Shoulder 1";"W";7,7;FALSE;0
"L2";"7/1/2010";"H094.V176";6;"19:00";"19:50";"Peak";"W";6,6;TRUE;0
"L2";"7/1/2010";"H094.V176";4;"20:00";"20:30";"Shoulder 2";"W";4,4;TRUE;0
"L2";"7/1/2010";"H094.V176";5;"20:50";"21:30";"Shoulder 2";"W";5,5;FALSE;0
"L2";"4/1/2010";"H095.V177";8;"20:40";"21:50";"Shoulder 2";"W";8,8;FALSE;0
"L2";"6/1/2010";"H095.V177";6;"11:00";"11:50";"Shoulder 1";"W";6,6;FALSE;0
"L2";"6/1/2010";"H095.V177";2;"23:30";"23:40";"Off Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H095.V177";1;"8:40";"8:40";"Shoulder 1";"W";1,1;FALSE;0
"L2";"8/1/2010";"H095.V177";3;"19:30";"19:50";"Peak";"W";3,3;FALSE;0
"L2";"4/1/2010";"H095.V178";1;"6:00";"6:00";"Off Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H095.V178";1;"14:10";"14:10";"Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H095.V178";1;"22:40";"22:40";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H095.V178";2;"13:30";"13:40";"Shoulder 1";"W";2,2;FALSE;0
"L2";"5/1/2010";"H095.V178";1;"16:20";"16:20";"Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H095.V178";1;"12:10";"12:10";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H095.V178";1;"13:30";"13:30";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H096.V179";1;"11:50";"11:50";"Shoulder 1";"W";1,1;FALSE;0
"L2";"5/1/2010";"H096.V179";1;"0:00";"0:00";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H096.V179";1;"15:10";"15:10";"Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H096.V179";1;"13:30";"13:30";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H096.V179";2;"17:10";"17:20";"Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H096.V179";1;"2:40";"2:40";"Off Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H096.V179";1;"8:40";"8:40";"Shoulder 1";"W";1,1;FALSE;0
"L2";"8/1/2010";"H096.V179";1;"18:00";"18:00";"Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H096.V179";1;"19:30";"19:30";"Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H096.V180";1;"20:20";"20:20";"Shoulder 2";"W";1,1;FALSE;0
"L2";"5/1/2010";"H096.V180";9;"17:40";"19:00";"Peak";"W";9,9;FALSE;0
"L2";"5/1/2010";"H096.V180";7;"22:50";"23:50";"Off Peak";"W";7,7;FALSE;0
"L2";"6/1/2010";"H096.V180";10;"2:20";"3:50";"Off Peak";"W";11;FALSE;0
"L2";"7/1/2010";"H096.V180";2;"15:00";"15:10";"Peak";"W";2,2;FALSE;0
"L2";"7/1/2010";"H096.V180";2;"17:30";"17:40";"Peak";"W";2,2;FALSE;0
"L2";"8/1/2010";"H096.V180";1;"12:00";"12:00";"Shoulder 1";"W";1,1;FALSE;0
"L2";"8/1/2010";"H096.V180";3;"15:20";"15:40";"Peak";"W";3,3;FALSE;0
"L2";"4/1/2010";"H096.V181";1;"12:00";"12:00";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H096.V181";1;"15:30";"15:30";"Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H096.V181";1;"8:20";"8:20";"Shoulder 1";"W";1,1;FALSE;0
"L2";"5/1/2010";"H096.V181";1;"11:20";"11:20";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H096.V181";1;"13:20";"13:20";"Shoulder 1";"W";1,1;FALSE;0
"L2";"7/1/2010";"H096.V181";1;"6:10";"6:10";"Off Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H096.V181";1;"6:20";"6:20";"Off Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H096.V181";1;"9:40";"9:40";"Shoulder 1";"W";1,1;FALSE;0
"L2";"8/1/2010";"H096.V181";1;"15:50";"15:50";"Peak";"W";1,1;FALSE;0
"L2";"8/1/2010";"H096.V181";2;"20:40";"20:50";"Shoulder 2";"W";2,2;FALSE;0
"L2";"4/1/2010";"H097.V182";1;"6:20";"6:20";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H097.V182";1;"3:00";"3:00";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H097.V182";1;"9:50";"9:50";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H097.V182";1;"10:30";"10:30";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H097.V182";1;"18:00";"18:00";"Peak";"W";1,1;FALSE;0
"L2";"6/1/2010";"H097.V182";1;"20:20";"20:20";"Shoulder 2";"W";1,1;FALSE;0
"L2";"6/1/2010";"H097.V182";5;"21:00";"21:40";"Shoulder 2";"W";5,5;FALSE;0
"L2";"6/1/2010";"H097.V182";4;"23:20";"23:50";"Off Peak";"W";4,4;FALSE;0
"L2";"7/1/2010";"H097.V182";2;"9:50";"10:00";"Shoulder 1";"W";2,2;FALSE;0
"L2";"7/1/2010";"H097.V182";7;"14:00";"15:00";"Peak";"W";7,7;FALSE;0
"L2";"7/1/2010";"H097.V182";5;"19:10";"19:50";"Peak";"W";5,5;TRUE;0
"L2";"7/1/2010";"H097.V182";1;"20:00";"20:00";"Shoulder 2";"W";1,1;TRUE;0
"L2";"7/1/2010";"H097.V182";2;"20:30";"20:40";"Shoulder 2";"W";2,2;FALSE;0
"L2";"7/1/2010";"H097.V182";4;"23:10";"23:40";"Off Peak";"W";4,4;FALSE;0
"L2";"8/1/2010";"H097.V182";13;"4:20";"6:20";"Off Peak";"W";14,3;FALSE;0
"L2";"4/1/2010";"H097.V183";6;"0:10";"1:00";"Off Peak";"W";6,6;FALSE;0
"L2";"4/1/2010";"H097.V183";1;"15:10";"15:10";"Peak";"W";1,1;FALSE;0
"L2";"4/1/2010";"H097.V183";9;"16:50";"18:10";"Peak";"W";9,9;FALSE;0
"L2";"5/1/2010";"H097.V183";12;"20:00";"21:50";"Shoulder 2";"W";13,2;TRUE;0
"L2";"5/1/2010";"H097.V183";4;"22:00";"22:30";"Off Peak";"W";4,4;TRUE;0
"L2";"6/1/2010";"H097.V183";3;"9:40";"10:00";"Shoulder 1";"W";3,3;FALSE;0
"L2";"6/1/2010";"H097.V183";1;"20:50";"20:50";"Shoulder 2";"W";1,1;FALSE;0
"L2";"6/1/2010";"H097.V183";2;"22:20";"22:30";"Off Peak";"W";2,2;FALSE;0
"L2";"7/1/2010";"H097.V183";3;"21:10";"21:30";"Shoulder 2";"W";3,3;FALSE;0
"L2";"4/1/2010";"H098.V184";2;"1:50";"2:00";"Off Peak";"W";2,2;FALSE;0
"L2";"4/1/2010";"H098.V184";3;"3:50";"4:10";"Off Peak";"W";3,3;FALSE;0
"L2";"4/1/2010";"H098.V184";1;"9:20";"9:20";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H098.V184";1;"11:20";"11:20";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H098.V184";2;"20:40";"20:50";"Shoulder 2";"W";2,2;FALSE;0
"L2";"5/1/2010";"H098.V184";10;"14:10";"15:40";"Peak";"W";11;FALSE;0
"L2";"6/1/2010";"H098.V184";10;"22:30";"0:00";"Off Peak";"W";11;FALSE;0
"L2";"7/1/2010";"H098.V184";1;"16:50";"16:50";"Peak";"W";1,1;FALSE;0
"L2";"7/1/2010";"H098.V184";10;"22:10";"23:40";"Off Peak";"W";11;FALSE;0
"L2";"8/1/2010";"H098.V184";9;"3:00";"4:20";"Off Peak";"W";9,9;FALSE;0
"L2";"8/1/2010";"H098.V184";4;"11:50";"12:20";"Shoulder 1";"W";4,4;FALSE;0
"L2";"4/1/2010";"H098.V185";1;"13:50";"13:50";"Shoulder 1";"W";1,1;FALSE;0
"L2";"4/1/2010";"H098.V185";1;"19:30";"19:30";"Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H098.V185";1;"6:50";"6:50";"Off Peak";"W";1,1;FALSE;0
"L2";"5/1/2010";"H098.V185";3;"21:10";"21:30";"Shoulder 2";"W";3,3;FALSE;0
"L2";"6/1/2010";"H098.V185";1;"8:10";"8:10";"Shoulder 1";"W";1,1;FALSE;0
"L2";"6/1/2010";"H098.V185";4;"8:40";"9:10";"Shoulder 1";"W";4,4;FALSE;0
"L2";"6/1/2010";"H098.V185";3;"13:20";"13:40";"Shoulder 1";"W";3,3;FALSE;0
